Time/Date, W, X, Y, Z, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ
11:47:23 07/04/2014,0.29,-0.37,-0.64,0.61,0.04,-0.99,-0.11,0.37,0.18,-2.75,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.29,-0.37,-0.64,0.61,0.04,-0.99,-0.12,0.31,0.24,-2.75,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.29,-0.37,-0.64,0.61,0.04,-0.98,-0.13,0.24,0.31,-2.81,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.29,-0.37,-0.64,0.61,0.04,-0.98,-0.11,0.18,0.37,-2.93,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.29,-0.37,-0.64,0.61,0.04,-0.98,-0.13,0.12,0.49,-2.87,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.29,-0.37,-0.64,0.61,0.04,-0.97,-0.12,0.18,0.55,-2.87,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.29,-0.37,-0.64,0.61,0.04,-0.98,-0.11,0.18,0.43,-2.93,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.29,-0.37,-0.64,0.61,0.04,-0.97,-0.12,0.24,0.37,-2.93,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.29,-0.37,-0.64,0.61,0.04,-0.98,-0.12,0.31,0.49,-2.93,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.29,-0.37,-0.64,0.61,0.03,-0.98,-0.13,0.31,0.37,-2.99,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.29,-0.37,-0.64,0.61,0.03,-0.98,-0.13,0.37,0.43,-2.99,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.29,-0.37,-0.64,0.61,0.03,-0.99,-0.14,0.37,0.49,-3.05,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.29,-0.37,-0.64,0.61,0.04,-0.99,-0.12,0.43,0.55,-3.11,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.29,-0.37,-0.64,0.61,0.04,-0.98,-0.12,0.49,0.37,-3.11,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.29,-0.37,-0.64,0.61,0.04,-0.97,-0.13,0.55,0.31,-3.11,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.29,-0.36,-0.64,0.61,0.03,-0.97,-0.12,0.55,0.24,-3.17,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.29,-0.36,-0.64,0.61,0.03,-0.97,-0.13,0.61,0.18,-3.17,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.29,-0.36,-0.64,0.61,0.03,-0.97,-0.13,0.61,0.12,-3.23,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.29,-0.36,-0.64,0.61,0.04,-0.98,-0.11,0.61,0.24,-3.23,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.29,-0.36,-0.64,0.61,0.04,-0.98,-0.13,0.67,0.24,-3.23,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.04,-0.99,-0.13,0.73,0.12,-3.30,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.04,-0.99,-0.13,0.73,0.06,-3.30,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.99,-0.12,0.79,0.06,-3.36,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.04,-0.98,-0.13,0.79,0.12,-3.36,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.04,-0.98,-0.13,0.85,0.12,-3.42,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.97,-0.12,0.79,0.12,-3.48,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.97,-0.12,0.79,0.31,-3.48,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.97,-0.11,0.79,0.31,-3.54,409.00,-2552.00,1024.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.97,-0.12,0.85,0.24,-3.54,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.11,0.85,0.24,-3.60,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.12,0.85,0.24,-3.60,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.12,0.79,0.24,-3.60,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.13,0.79,0.31,-3.72,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.11,0.79,0.49,-3.66,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.12,0.73,0.49,-3.72,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.12,0.73,0.49,-3.72,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.11,0.73,0.37,-3.78,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.11,0.67,0.37,-3.78,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.11,0.67,0.37,-3.78,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.11,0.55,0.37,-3.78,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.11,0.55,0.24,-3.85,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.12,0.43,0.31,-3.91,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.99,-0.10,0.43,0.37,-3.97,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.11,0.37,0.31,-4.03,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.11,0.37,0.24,-4.03,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.11,0.24,0.18,-4.03,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.11,0.18,0.18,-4.03,425.00,-2646.00,1085.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.11,0.12,0.18,-4.09,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.12,0.06,0.31,-4.09,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.10,0.06,0.37,-4.15,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.11,0.00,0.37,-4.21,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.10,0.00,0.43,-4.15,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.12,-0.06,0.31,-4.21,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.13,-0.06,0.37,-4.27,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.11,-0.06,0.55,-4.27,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.13,-0.12,0.49,-4.33,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.12,-0.18,0.49,-4.33,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.12,-0.18,0.49,-4.33,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.10,-0.18,0.49,-4.39,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.11,-0.24,0.49,-4.39,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.11,-0.24,0.49,-4.39,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.09,-0.31,0.31,-4.46,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.11,-0.43,0.37,-4.52,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.01,-0.98,-0.10,-0.43,0.31,-4.52,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.11,-0.49,0.18,-4.58,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.03,-0.98,-0.11,-0.55,0.18,-4.64,393.00,-2788.00,1008.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.10,-0.55,0.31,-4.64,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.12,-0.67,0.12,-4.70,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.11,-0.61,0.12,-4.70,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.12,-0.67,0.18,-4.76,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.13,-0.73,0.31,-4.70,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.12,-0.67,0.31,-4.70,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.99,-0.13,-0.73,0.37,-4.76,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.12,-0.67,0.43,-4.76,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.14,-0.67,0.43,-4.82,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.98,-0.13,-0.61,0.49,-4.88,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.97,-0.14,-0.61,0.43,-4.88,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.97,-0.14,-0.55,0.55,-4.88,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.01,-0.97,-0.14,-0.55,0.61,-4.88,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.01,-0.98,-0.14,-0.37,0.61,-4.88,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.01,-0.98,-0.13,-0.31,0.55,-4.94,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.01,-0.98,-0.14,-0.18,0.73,-4.88,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.01,-0.98,-0.14,-0.06,0.61,-4.94,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.00,-0.97,-0.15,0.00,0.55,-5.00,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.00,-0.97,-0.15,0.12,0.61,-5.00,196.00,-2867.00,947.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.00,-0.97,-0.15,0.31,0.67,-4.94,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.01,-0.97,-0.17,0.49,0.55,-5.00,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.01,-0.97,-0.16,0.73,0.49,-5.00,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.01,-0.98,-0.16,0.92,0.61,-5.00,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.01,-0.98,-0.17,1.22,0.67,-5.00,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.99,-0.16,1.46,0.49,-5.07,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-0.99,-0.17,1.65,0.55,-5.07,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.02,-1.00,-0.15,1.83,0.67,-5.07,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.01,-0.99,-0.14,2.01,0.67,-5.13,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.30,-0.36,-0.64,0.61,0.01,-0.98,-0.13,2.20,0.61,-5.13,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.31,-0.36,-0.64,0.61,0.01,-0.98,-0.12,2.26,0.55,-5.13,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.31,-0.36,-0.64,0.61,0.00,-0.98,-0.12,2.26,0.55,-5.13,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.31,-0.36,-0.64,0.61,0.00,-0.98,-0.12,2.32,0.37,-5.13,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.31,-0.36,-0.64,0.61,0.00,-0.97,-0.10,2.26,0.31,-5.19,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.31,-0.36,-0.64,0.61,0.00,-0.97,-0.09,2.14,0.37,-5.19,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.31,-0.36,-0.64,0.61,0.00,-0.97,-0.09,2.01,0.49,-5.25,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.31,-0.36,-0.64,0.61,0.00,-0.97,-0.08,1.89,0.37,-5.25,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.31,-0.35,-0.64,0.61,-0.00,-0.98,-0.08,1.71,0.24,-5.31,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.31,-0.35,-0.64,0.61,0.00,-0.98,-0.08,1.53,0.24,-5.31,163.00,-2851.00,901.00
11:47:23 07/04/2014,0.31,-0.35,-0.64,0.61,0.00,-0.98,-0.08,1.34,0.31,-5.31,163.00,-2709.00,932.00
11:47:23 07/04/2014,0.31,-0.35,-0.64,0.61,0.01,-0.98,-0.08,1.16,0.18,-5.31,163.00,-2709.00,932.00
11:47:23 07/04/2014,0.31,-0.35,-0.64,0.61,0.02,-0.98,-0.08,0.92,0.37,-5.37,163.00,-2709.00,932.00
11:47:23 07/04/2014,0.31,-0.35,-0.64,0.61,0.01,-0.99,-0.08,0.61,0.49,-5.43,163.00,-2709.00,932.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.01,-0.99,-0.08,0.43,0.49,-5.49,163.00,-2709.00,932.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.01,-0.99,-0.08,0.18,0.49,-5.49,163.00,-2709.00,932.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.02,-0.99,-0.07,0.00,0.61,-5.43,163.00,-2709.00,932.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.01,-0.99,-0.08,-0.18,0.55,-5.43,163.00,-2709.00,932.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.01,-0.99,-0.09,-0.37,0.55,-5.49,163.00,-2709.00,932.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,-0.00,-0.99,-0.09,-0.61,0.67,-5.49,163.00,-2709.00,932.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.00,-0.98,-0.08,-0.79,0.67,-5.49,163.00,-2709.00,932.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,-0.00,-0.98,-0.09,-0.92,0.73,-5.49,163.00,-2709.00,932.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,-0.00,-0.98,-0.09,-1.04,0.73,-5.49,163.00,-2709.00,932.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.00,-0.98,-0.09,-1.22,0.55,-5.49,163.00,-2709.00,932.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.00,-0.98,-0.10,-1.40,0.55,-5.43,163.00,-2709.00,932.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.00,-0.98,-0.10,-1.46,0.55,-5.49,163.00,-2709.00,932.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.00,-0.98,-0.10,-1.59,0.49,-5.49,163.00,-2709.00,932.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.00,-0.98,-0.11,-1.65,0.43,-5.49,163.00,-2709.00,932.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.00,-0.98,-0.11,-1.71,0.49,-5.49,163.00,-2709.00,932.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.00,-0.98,-0.11,-1.77,0.31,-5.49,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.00,-0.98,-0.12,-1.83,0.24,-5.49,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.00,-0.99,-0.10,-1.89,0.18,-5.49,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.01,-0.98,-0.12,-1.95,0.18,-5.49,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.07,-0.95,-0.11,-2.01,0.43,-5.25,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.01,-0.83,-0.23,-1.40,1.16,-3.54,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.60,0.09,-0.91,-0.24,-1.71,0.00,-0.49,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.60,0.09,-1.02,-0.11,-2.50,0.79,2.81,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.60,0.06,-1.01,0.08,-4.21,1.83,5.43,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.60,0.06,-1.02,-0.17,-2.26,-1.83,7.75,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.03,-1.03,-0.31,0.98,-9.64,10.13,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.09,-1.02,-0.31,1.95,-14.65,12.33,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.08,-0.99,-0.42,4.15,-10.31,14.53,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.10,-0.92,-0.35,6.04,-4.33,16.24,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.11,-0.94,-0.19,1.22,0.49,18.13,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.14,-0.94,-0.03,-1.10,5.68,19.59,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.31,-0.35,-0.64,0.61,0.11,-1.00,-0.08,-2.87,9.46,21.06,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.31,-0.36,-0.64,0.61,0.10,-1.03,-0.07,-2.50,4.58,22.52,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.30,-0.36,-0.64,0.61,0.07,-1.03,-0.22,-1.89,-1.22,24.60,196.00,-2804.00,947.00
11:47:24 07/04/2014,0.30,-0.36,-0.64,0.61,0.05,-1.01,-0.22,0.06,-4.33,26.49,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.30,-0.36,-0.64,0.61,0.04,-1.02,-0.24,-0.49,-2.75,28.26,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.30,-0.36,-0.64,0.61,0.04,-1.01,-0.12,-0.49,-1.40,29.79,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.30,-0.36,-0.64,0.61,0.08,-0.91,-0.02,-1.95,0.85,31.19,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.30,-0.36,-0.64,0.61,0.10,-0.96,-0.00,-5.68,-1.34,33.26,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.30,-0.36,-0.64,0.61,0.08,-0.90,-0.10,-0.37,-5.92,34.79,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.30,-0.36,-0.64,0.61,0.07,-0.90,-0.21,0.73,-8.12,36.74,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.30,-0.36,-0.64,0.61,0.07,-0.91,-0.26,1.95,-9.34,38.57,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.30,-0.36,-0.64,0.61,0.07,-0.95,-0.31,0.92,-9.03,40.53,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.29,-0.36,-0.64,0.61,0.09,-0.98,-0.19,0.49,-6.71,41.93,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.29,-0.37,-0.64,0.61,0.12,-1.03,-0.16,-0.49,-2.93,43.52,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.29,-0.37,-0.64,0.61,0.14,-1.04,-0.06,0.67,-2.50,44.74,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.29,-0.37,-0.63,0.61,0.14,-1.04,-0.13,0.55,-3.17,46.45,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.29,-0.37,-0.63,0.61,0.13,-1.02,-0.20,1.16,-5.86,48.03,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.29,-0.37,-0.63,0.62,0.13,-0.99,-0.22,1.46,-5.55,49.74,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.29,-0.37,-0.63,0.62,0.14,-0.97,-0.19,1.22,-4.82,51.33,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.28,-0.37,-0.63,0.62,0.15,-0.95,-0.14,0.79,-3.72,53.04,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.28,-0.37,-0.63,0.62,0.16,-0.95,-0.09,0.49,-3.78,54.69,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.28,-0.38,-0.63,0.62,0.16,-0.96,-0.05,-0.12,-3.54,56.34,163.00,-2678.00,901.00
11:47:24 07/04/2014,0.28,-0.38,-0.63,0.62,0.16,-0.98,-0.04,-0.67,-4.15,58.23,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.28,-0.38,-0.63,0.62,0.14,-0.99,-0.13,0.31,-6.84,59.88,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.28,-0.38,-0.63,0.62,0.14,-0.99,-0.14,0.49,-7.45,61.71,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.27,-0.38,-0.63,0.62,0.15,-1.00,-0.17,0.24,-7.32,63.66,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.27,-0.38,-0.63,0.62,0.16,-1.00,-0.16,-0.06,-6.77,65.55,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.27,-0.39,-0.62,0.62,0.18,-0.99,-0.08,-0.24,-7.08,67.44,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.27,-0.39,-0.62,0.62,0.20,-0.99,-0.08,-0.37,-7.26,69.46,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.27,-0.39,-0.62,0.63,0.21,-0.98,-0.08,-0.18,-8.54,71.23,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.26,-0.39,-0.62,0.63,0.21,-0.98,-0.13,-0.37,-9.28,73.18,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.26,-0.39,-0.62,0.63,0.23,-0.98,-0.13,-0.37,-10.07,75.01,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.26,-0.39,-0.62,0.63,0.24,-0.98,-0.17,-0.55,-9.70,77.03,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.26,-0.40,-0.62,0.63,0.25,-0.98,-0.19,-0.67,-9.58,79.04,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.25,-0.40,-0.62,0.63,0.25,-0.99,-0.13,-0.79,-9.03,81.05,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.25,-0.40,-0.61,0.63,0.25,-1.00,-0.14,-0.85,-9.40,83.01,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.25,-0.40,-0.61,0.63,0.26,-1.00,-0.12,-0.85,-9.77,85.08,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.25,-0.40,-0.61,0.63,0.26,-1.00,-0.14,-0.85,-10.86,87.10,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.24,-0.41,-0.61,0.64,0.27,-1.00,-0.13,-0.85,-11.35,89.17,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.24,-0.41,-0.61,0.64,0.28,-0.99,-0.17,-0.85,-11.54,91.31,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.24,-0.41,-0.61,0.64,0.28,-0.98,-0.16,-0.85,-11.11,93.57,311.00,-2709.00,932.00
11:47:24 07/04/2014,0.23,-0.41,-0.61,0.64,0.29,-0.97,-0.16,-1.04,-10.99,95.46,393.00,-2741.00,932.00
11:47:24 07/04/2014,0.23,-0.42,-0.60,0.64,0.29,-0.98,-0.13,-1.16,-10.68,97.53,393.00,-2741.00,932.00
11:47:24 07/04/2014,0.23,-0.42,-0.60,0.64,0.30,-0.98,-0.14,-1.34,-10.93,99.55,393.00,-2741.00,932.00
11:47:24 07/04/2014,0.22,-0.42,-0.60,0.64,0.31,-0.97,-0.12,-1.46,-11.78,101.56,393.00,-2741.00,932.00
11:47:24 07/04/2014,0.22,-0.42,-0.60,0.64,0.33,-0.98,-0.11,-1.59,-12.51,103.52,393.00,-2741.00,932.00
11:47:24 07/04/2014,0.22,-0.42,-0.60,0.64,0.34,-0.98,-0.13,-1.71,-12.88,105.65,393.00,-2741.00,932.00
11:47:24 07/04/2014,0.21,-0.43,-0.60,0.65,0.35,-0.98,-0.15,-1.77,-13.18,107.73,393.00,-2741.00,932.00
11:47:24 07/04/2014,0.21,-0.43,-0.59,0.65,0.36,-0.98,-0.13,-1.83,-13.55,109.74,393.00,-2741.00,932.00
11:47:24 07/04/2014,0.21,-0.43,-0.59,0.65,0.37,-0.98,-0.10,-1.83,-13.37,111.82,393.00,-2741.00,932.00
11:47:24 07/04/2014,0.20,-0.43,-0.59,0.65,0.37,-0.98,-0.15,-1.83,-13.55,114.01,393.00,-2741.00,932.00
11:47:24 07/04/2014,0.20,-0.44,-0.59,0.65,0.40,-0.98,-0.13,-2.01,-13.98,116.03,393.00,-2741.00,932.00
